Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2019-09-05_14-26-31_manual_integration.xad
Data File Path,E:\201905_exports
Date Created,"Thursday, September 05, 2019 9:26:30 PM"
Date Last Modified,"Tuesday, November 03, 2020 12:54:25 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,sample 6
Number of Events,2121
 
Time,Value
69.4,-0.6489179
69.45,-0.6428121
69.5,-0.6633964
69.55,-0.7834958
69.6,-0.896673
69.65,-0.8682212
69.7,-0.8894265
69.75,-0.8766989
69.8,-0.8440734
69.85,-0.8662659
69.9,-0.9207122
69.95,-1.0351
70,-0.9722393
70.05,-0.9038149
70.1,-0.9041838
70.15,-0.9035419
70.2,-0.8650621
70.25,-0.9080862
70.3,-0.9828663
70.35,-1.000085
70.4,-0.9067773
70.45,-0.8967442
70.5,-0.9335541
70.55,-0.9806097
70.6,-1.043058
70.65,-1.145108
70.7,-1.193585
70.75,-1.193316
70.8,-1.160529
70.85,-1.119359
70.9,-1.057784
70.95,-0.9383693
71,-0.846467
71.05,-0.7992898
71.1,-0.805176
71.15,-0.8547406
71.2,-0.9194059
71.25,-0.9993276
71.3,-1.104392
71.35,-1.12514
71.4,-1.135022
71.45,-1.111667
71.5,-1.088856
71.55,-1.156697
71.6,-1.232605
71.65,-1.311337
71.7,-1.296037
71.75,-1.216133
71.8,-1.103323
71.85,-1.017921
71.9,-1.041602
71.95,-1.043645
72,-1.07091
72.05,-1.112043
72.1,-1.113107
72.15,-1.103263
72.2,-1.035906
72.25,-0.9711477
72.3,-0.9486742
72.35,-0.8966788
72.4,-0.9249412
72.45,-0.9326172
72.5,-0.9234837
72.55,-0.9145299
72.6,-0.8749023
72.65,-0.8600305
72.7,-0.8782328
72.75,-0.8663757
72.8,-0.8661167
72.85,-0.8850794
72.9,-0.932315
72.95,-0.9776545
73,-0.9781935
73.05,-1.00762
73.1,-1.031066
73.15,-0.9950769
73.2,-0.9647927
73.25,-0.9785414
73.3,-1.027113
73.35,-1.076231
73.4,-1.085232
73.45,-1.133665
73.5,-0.9777793
73.55,-0.8573673
73.6,-0.8539434
73.65,-0.9374892
73.7,-0.9293569
73.75,-0.9117091
73.8,-0.8706236
73.85,-0.7992823
73.9,-0.6122528
73.95,-0.6462343
74,-0.6828417
74.05,-0.5787224
74.1,-0.4093224
74.15,-0.3866544
74.2,-0.3802214
74.25,-0.483768
74.3,-0.6840087
74.35,-0.9074343
74.4,-1.064009
74.45,-1.063099
74.5,-1.06154
74.55,-1.060642
74.6,-1.079107
74.65,-1.106959
74.7,-1.167681
74.75,-1.223159
74.8,-1.212584
74.85,-1.130526
74.9,-1.081245
74.95,-1.053832
75,-0.9626496
75.05,-0.8866636
75.1,-0.876242
75.15,-0.8895593
75.2,-0.9447822
75.25,-0.9833161
75.3,-0.8820421
75.35,-0.7150702
75.4,-0.5527139
75.45,-0.4693661
75.5,-0.5308501
75.55,-0.6305321
75.6,-0.8832837
75.65,-0.9957319
75.7,-0.9912581
75.75,-1.039143
75.8,-1.078352
75.85,-1.024022
75.9,-0.9917004
75.95,-0.9976847
76,-1.035672
76.05,-1.009268
76.1,-1.000892
76.15,-1.080411
76.2,-1.104296
76.25,-1.055661
76.3,-0.971278
76.35,-0.9087901
76.4,-0.90785
76.45,-0.8244084
76.5,-0.6979527
76.55,-0.5681979
